SEX,INSR_TYPE,TYPE_VEHICLE,MAKE,USAGE,PREMIUM,CLAIM_PAID,has_claim,INSURED_VALUE,PROD_YEAR,SEATS_NUM,CCM_TON,CARRYING_CAPACITY,EFFECTIVE_YR,policy_days,vehicle_age,log_insured,log_ccm,value_per_seat,ccm_per_seat,eff_yr,carry_miss,TYPE_USAGE,MAKE_TYPE,MAKE_USAGE
0,1202,Truck,SINO HOWO,Own Goods,26975.7,,0,900000.0,2012.0,1.0,0.0,330.0,17,364,5.0,13.710151153416941,0.0,900000.0,0.0,17.0,0,Truck_Own Goods,SINO HOWO_Truck,SINO HOWO_Own Goods
2,1201,Automobile,TOYOTA,Private,4651.85,,0,350000.0,1996.0,4.0,1998.0,0.0,30,365,19.0,12.765691290604371,7.6004023345004,87500.0,499.5,30.0,1,Automobile_Private,TOYOTA_Automobile,TOYOTA_Private
0,1202,Pick-up,TOYOTA,Own Goods,2324.88,,0,111772.7,1989.0,4.0,2800.0,7.0,10,364,28.0,11.62423157052683,7.937731775260109,27943.175,700.0,10.0,0,Pick-up_Own Goods,TOYOTA_Pick-up,TOYOTA_Own Goods
0,1202,Truck,IVECO,General Cartage,49859.82,,0,2550000.0,2010.0,1.0,12880.0,154.0,17,364,7.0,14.751604309291395,9.463508636396089,2550000.0,12880.0,17.0,0,Truck_General Cartage,IVECO_Truck,IVECO_General Cartage
0,1202,Truck,VOLVO,Own Goods,18988.29,,0,1145000.0,2000.0,1.0,12000.0,400.0,01,364,14.0,13.95091606833254,9.392745258631441,1145000.0,12000.0,1.0,0,Truck_Own Goods,VOLVO_Truck,VOLVO_Own Goods
0,1201,Motor-cycle,BAJAJ,Private,621.56,,0,25000.0,2011.0,1.0,100.0,0.0,14,364,7.0,10.12667110305036,4.61512051684126,25000.0,100.0,14.0,1,Motor-cycle_Private,BAJAJ_Motor-cycle,BAJAJ_Private
0,1201,Station Wagones,TOYOTA,Private,7044.61,,0,560000.0,2009.0,8.0,1587.0,2.0,11,365,6.0,13.235693848424024,7.370230641807081,70000.0,198.375,11.0,1,Station Wagones_Private,TOYOTA_Station Wagones,TOYOTA_Private
1,1202,Truck,ISUZU,General Cartage,15895.78,,0,1100000.0,2008.0,2.0,8226.0,0.0,16,180,8.0,13.910821646859095,9.01517670716893,550000.0,4113.0,16.0,0,Truck_General Cartage,ISUZU_Truck,ISUZU_General Cartage
1,1201,Motor-cycle,YAMAHA,Own service,652.735,,0,35000.0,2004.0,1.0,175.0,0.0,11,365,12.0,10.463131911491967,5.170483995038151,35000.0,175.0,11.0,1,Motor-cycle_Own service,YAMAHA_Motor-cycle,YAMAHA_Own service
0,1201,Station Wagones,TOYOTA,Private,16928.09,,0,1393691.84,2011.0,9.0,4164.0,2.0,09,364,4.0,14.147467501690372,8.334471554600944,154854.64888888889,462.6666666666667,9.0,1,Station Wagones_Private,TOYOTA_Station Wagones,TOYOTA_Private
1,1202,Bus,MERCEDES,Fare Paying Passengers,46980.5,,0,2000000.0,2010.0,63.0,5958.0,63.0,12,364,4.0,14.508658238524095,8.69265796074698,31746.031746031746,94.57142857142857,12.0,0,Bus_Fare Paying Passengers,MERCEDES_Bus,MERCEDES_Fare Paying Passengers
0,1202,Bus,IVECO,Own service,5233.67,,0,277180.0,1983.0,23.0,3908.0,23.0,01,364,31.0,12.532426001380193,8.271036865792954,12051.304347826086,169.91304347826087,1.0,0,Bus_Own service,IVECO_Bus,IVECO_Own service
0,1202,Pick-up,TOYOTA,Own Goods,13710.11,,0,2255608.54,2012.0,1.0,4164.0,10.0,43,364,2.0,14.62893080037953,8.334471554600944,2255608.54,4164.0,43.0,0,Pick-up_Own Goods,TOYOTA_Pick-up,TOYOTA_Own Goods
0,1201,Automobile,TOYOTA,Private,1572.555,,0,60000.0,2010.0,4.0,2315.0,0.0,11,364,7.0,11.002116507732017,7.7475968386928855,15000.0,578.75,11.0,1,Automobile_Private,TOYOTA_Automobile,TOYOTA_Private
1,1202,Trailers and semitrailers,MARU,General Cartage,13834.3,,0,500000.0,2011.0,0.0,0.0,227.5,58,365,4.0,13.122365377402328,0.0,,,58.0,0,Trailers and semitrailers_General Cartage,MARU_Trailers and semitrailers,MARU_General Cartage
1,1202,Pick-up,NISSAN,General Cartage,638.2,,0,9000.0,1993.0,2.0,2826.0,0.0,11,364,23.0,9.105090961257085,7.946971357693591,4500.0,1413.0,11.0,0,Pick-up_General Cartage,NISSAN_Pick-up,NISSAN_General Cartage
0,1202,Pick-up,TOYOTA,Own Goods,3590.4,,0,255000.0,2002.0,4.0,2779.0,7.0,11,364,12.0,12.449022745701502,7.930206206684683,63750.0,694.75,11.0,0,Pick-up_Own Goods,TOYOTA_Pick-up,TOYOTA_Own Goods
0,1202,Pick-up,NISSAN,Own Goods,2093.23,,0,139280.04,2004.0,4.0,2900.0,7.0,05,364,12.0,11.844249041387197,7.972810784121404,34820.01,725.0,5.0,0,Pick-up_Own Goods,NISSAN_Pick-up,NISSAN_Own Goods
0,1202,Trailers and semitrailers,ROLFO,Own Goods,12426.24,,0,850000.0,2012.0,0.0,0.0,268.5,92,365,3.0,13.652992804936396,0.0,,,92.0,0,Trailers and semitrailers_Own Goods,ROLFO_Trailers and semitrailers,ROLFO_Own Goods
0,1202,Bus,TOYOTA,Own service,5677.33,,0,380000.0,1987.0,11.0,2446.0,0.0,14,364,30.0,12.847929163278053,7.802618063442671,34545.454545454544,222.36363636363637,14.0,0,Bus_Own service,TOYOTA_Bus,TOYOTA_Own service
1,1202,Truck,IVECO,General Cartage,41550.61,56225.0,1,3300000.0,2012.0,1.0,153.0,153.0,12,364,2.0,15.009433329466965,5.0369526024136295,3300000.0,153.0,12.0,0,Truck_General Cartage,IVECO_Truck,IVECO_General Cartage
0,1201,Station Wagones,NISSAN,Private,14487.7,69135.96,1,1250000.0,2008.0,8.0,4169.0,2.0,11,364,9.0,14.038654909278163,8.335671314792847,156250.0,521.125,11.0,1,Station Wagones_Private,NISSAN_Station Wagones,NISSAN_Private
0,1201,Station Wagones,TOYOTA,Private,7013.21,,0,629517.23,2012.0,8.0,4164.0,2.0,95,364,2.0,13.352710091538881,8.334471554600944,78689.65375,520.5,95.0,1,Station Wagones_Private,TOYOTA_Station Wagones,TOYOTA_Private
0,1201,Automobile,TOYOTA,Private,4913.93,,0,380000.0,2003.0,4.0,1300.0,0.0,02,364,13.0,12.847929163278053,7.170888478512505,95000.0,325.0,2.0,1,Automobile_Private,TOYOTA_Automobile,TOYOTA_Private
2,1201,Automobile,MERCEEDICE,Private,1367.03,,0,88000.0,1988.0,4.0,1997.0,0.0,95,364,26.0,11.385103457032141,7.599901959208498,22000.0,499.25,95.0,1,Automobile_Private,MERCEEDICE_Automobile,MERCEEDICE_Private
0,1202,Truck,IVECO,General Cartage,38963.77,,0,2450000.0,2008.0,1.0,13798.0,152.4,07,364,6.0,14.711598990684092,9.532351404751555,2450000.0,13798.0,7.0,0,Truck_General Cartage,IVECO_Truck,IVECO_General Cartage
0,1202,Pick-up,TOYOTA,Own Goods,7110.23,10576.0,1,1400000.0,2008.0,4.0,1800.0,7.0,08,365,7.0,14.151983508870947,7.496097345175956,350000.0,450.0,8.0,0,Pick-up_Own Goods,TOYOTA_Pick-up,TOYOTA_Own Goods
1,1201,Automobile,TOYOTA,Private,6182.7,,0,450000.0,2005.0,4.0,1298.0,0.0,01,364,11.0,13.017005083966255,7.1693500166706,112500.0,324.5,1.0,1,Automobile_Private,TOYOTA_Automobile,TOYOTA_Private
0,1201,Station Wagones,TOYOTA,Private,13564.24,,0,1048000.0,2008.0,8.0,4164.0,2.0,11,365,7.0,13.862395098061143,8.334471554600944,131000.0,520.5,11.0,1,Station Wagones_Private,TOYOTA_Station Wagones,TOYOTA_Private
0,1202,Pick-up,MITSUBISHI,Own Goods,7456.7,,0,600000.0,2002.0,4.0,2835.0,7.0,11,364,14.0,13.304686600863562,7.950149887652018,150000.0,708.75,11.0,0,Pick-up_Own Goods,MITSUBISHI_Pick-up,MITSUBISHI_Own Goods
0,1201,Automobile,MITSUBISHI,Private,3829.16,,0,350000.0,2006.0,4.0,1299.0,0.0,00,364,11.0,12.765691290604371,7.170119543449628,87500.0,324.75,0.0,1,Automobile_Private,MITSUBISHI_Automobile,MITSUBISHI_Private
0,1202,Pick-up,TOYOTA,Own Goods,8434.79,,0,900000.0,2008.0,1.0,4164.0,7.0,11,364,9.0,13.710151153416941,8.334471554600944,900000.0,4164.0,11.0,0,Pick-up_Own Goods,TOYOTA_Pick-up,TOYOTA_Own Goods
1,1202,Bus,TOYOTA,Fare Paying Passengers,15831.73,,0,300000.0,2000.0,12.0,2985.0,0.0,12,364,16.0,12.611541086966115,8.001689978099135,25000.0,248.75,12.0,0,Bus_Fare Paying Passengers,TOYOTA_Bus,TOYOTA_Fare Paying Passengers
0,1202,Pick-up,TOYOTA,Own Goods,13400.8,,0,920000.0,1998.0,2.0,4164.0,10.0,11,364,19.0,13.732130035981154,8.334471554600944,460000.0,2082.0,11.0,0,Pick-up_Own Goods,TOYOTA_Pick-up,TOYOTA_Own Goods
0,1201,Motor-cycle,YAMAHA,Private,850.5,,0,52500.0,2012.0,0.0,175.0,0.0,11,364,4.0,10.868587496017359,5.170483995038151,,,11.0,1,Motor-cycle_Private,YAMAHA_Motor-cycle,YAMAHA_Private
1,1202,Bus,ISUZU,Fare Paying Passengers,10368.89,,0,365000.0,2001.0,24.0,4334.0,0.0,42,364,16.0,12.807655372286902,8.374476889214643,15208.333333333334,180.58333333333334,42.0,0,Bus_Fare Paying Passengers,ISUZU_Bus,ISUZU_Fare Paying Passengers
0,1202,Truck,DAEWOO,Own Goods,18802.65,,0,1500000.0,2011.0,1.0,9150.0,100.8,11,364,5.0,14.220976332738882,9.121618441915379,1500000.0,9150.0,11.0,0,Truck_Own Goods,DAEWOO_Truck,DAEWOO_Own Goods
0,1202,Truck,VOLVO,Own Goods,22909.08,,0,1500000.0,2000.0,1.0,12000.0,400.0,01,364,17.0,14.220976332738882,9.392745258631441,1500000.0,12000.0,1.0,0,Truck_Own Goods,VOLVO_Truck,VOLVO_Own Goods
0,1202,Special construction,GRADER,Special Construction,10810.0,,0,2300000.0,2004.0,0.0,0.0,1.0,11,364,12.0,14.648420115681892,0.0,,,11.0,0,Special construction_Special Construction,GRADER_Special construction,GRADER_Special Construction
0,1201,Motor-cycle,HONDA,Private,811.18,,0,53000.0,2001.0,1.0,175.0,0.0,11,364,15.0,10.87806606028079,5.170483995038151,53000.0,175.0,11.0,1,Motor-cycle_Private,HONDA_Motor-cycle,HONDA_Private
0,1201,Station Wagones,TOYOTA,Private,5131.23,,0,300000.0,1988.0,4.0,4230.0,2.0,94,364,26.0,12.611541086966115,8.350193650720067,75000.0,1057.5,94.0,1,Station Wagones_Private,TOYOTA_Station Wagones,TOYOTA_Private
0,1201,Station Wagones,TOYOTA,Private,11102.21,,0,1200000.0,2004.0,11.0,4164.0,2.0,11,364,13.0,13.997832948091215,8.334471554600944,109090.90909090909,378.54545454545456,11.0,1,Station Wagones_Private,TOYOTA_Station Wagones,TOYOTA_Private
1,1202,Truck,IVECO,General Cartage,24911.26,,0,2600000.0,2010.0,1.0,0.0,150.0,11,365,5.0,14.77102238760702,0.0,2600000.0,0.0,11.0,0,Truck_General Cartage,IVECO_Truck,IVECO_General Cartage
0,1202,Truck,HYUNDAI,Own Goods,9680.46,,0,1252300.0,2010.0,1.0,11149.0,152.0,06,364,4.0,14.040493217082508,9.319194776888265,1252300.0,11149.0,6.0,0,Truck_Own Goods,HYUNDAI_Truck,HYUNDAI_Own Goods
0,1201,Station Wagones,TOYOTA,Private,16564.65,,0,1400000.0,2007.0,5.0,4164.0,2.0,11,365,9.0,14.151983508870947,8.334471554600944,280000.0,832.8,11.0,1,Station Wagones_Private,TOYOTA_Station Wagones,TOYOTA_Private
0,1202,Pick-up,MITSUBISHI,Own Goods,3644.0,,0,200000.0,1996.0,2.0,2477.0,7.0,80,365,19.0,12.206077645517674,7.815207062189088,100000.0,1238.5,80.0,0,Pick-up_Own Goods,MITSUBISHI_Pick-up,MITSUBISHI_Own Goods
1,1202,Trailers and semitrailers,MESFIN,General Cartage,3759.21,,0,500000.0,2009.0,0.0,9726.0,398.1,16,181,8.0,13.122365377402328,9.18266080286944,,,16.0,0,Trailers and semitrailers_General Cartage,MESFIN_Trailers and semitrailers,MESFIN_General Cartage
0,1202,Pick-up,CHEVROLET,Own Goods,3534.25,,0,250000.0,2010.0,4.0,1600.0,10.0,16,364,7.0,12.429220196836383,7.3783837129967145,62500.0,400.0,16.0,0,Pick-up_Own Goods,CHEVROLET_Pick-up,CHEVROLET_Own Goods
1,1202,Bus,ISUZU,Fare Paying Passengers,22818.77,,0,700000.0,2008.0,24.0,4334.0,24.0,13,365,7.0,13.45883704259595,8.374476889214643,29166.666666666668,180.58333333333334,13.0,0,Bus_Fare Paying Passengers,ISUZU_Bus,ISUZU_Fare Paying Passengers
1,1201,Automobile,TOYOTA,Private,5764.2,158700.0,1,570000.0,1997.0,6.0,2982.0,0.0,05,364,19.0,13.25339339419516,8.000684784514748,95000.0,497.0,5.0,1,Automobile_Private,TOYOTA_Automobile,TOYOTA_Private
0,1202,Special construction,LOADER,Special Construction,19196.13,,0,2500000.0,1991.0,0.0,0.0,1.0,11,364,27.0,14.731801689838349,0.0,,,11.0,0,Special construction_Special Construction,LOADER_Special construction,LOADER_Special Construction
0,1201,Automobile,MITSUBISHI,Private,5921.75,,0,230000.0,2002.0,8.0,4164.0,0.0,03,364,12.0,12.345838935721968,8.334471554600944,28750.0,520.5,3.0,1,Automobile_Private,MITSUBISHI_Automobile,MITSUBISHI_Private
1,1202,Truck,ISUZU,General Cartage,11775.14,,0,1000000.0,2010.0,2.0,8226.0,0.0,14,182,8.0,13.815511557963774,9.01517670716893,500000.0,4113.0,14.0,0,Truck_General Cartage,ISUZU_Truck,ISUZU_General Cartage
2,1201,Automobile,BMW,Private,2596.39,,0,215871.0,1990.0,4.0,0.0,0.0,08,364,24.0,12.282440918421322,0.0,53967.75,0.0,8.0,1,Automobile_Private,BMW_Automobile,BMW_Private
0,1201,Station Wagones,NISSAN,Private,15049.15,,0,600000.0,1995.0,8.0,4169.0,2.0,16,364,21.0,13.304686600863562,8.335671314792847,75000.0,521.125,16.0,1,Station Wagones_Private,NISSAN_Station Wagones,NISSAN_Private
2,1202,Truck,IVECO,General Cartage,25833.48,,0,1300000.0,2006.0,1.0,14480.0,130.0,12,364,8.0,14.077875591662238,9.580592724328602,1300000.0,14480.0,12.0,0,Truck_General Cartage,IVECO_Truck,IVECO_General Cartage
1,1202,Truck,ISUZU,General Cartage,18592.43,,0,800000.0,2005.0,1.0,8226.0,0.0,83,364,12.0,13.592368256649284,9.01517670716893,800000.0,8226.0,83.0,0,Truck_General Cartage,ISUZU_Truck,ISUZU_General Cartage
0,1202,Truck,SINO,General Cartage,15909.74,,0,850000.0,2008.0,1.0,9726.0,400.0,94,364,8.0,13.652992804936396,9.18266080286944,850000.0,9726.0,94.0,0,Truck_General Cartage,SINO_Truck,SINO_General Cartage
0,1202,Truck,NISSAN,Own Goods,22573.06,,0,2845000.0,2010.0,2.0,9727.0,200.0,10,364,6.0,14.861073977036355,9.182763604205949,1422500.0,4863.5,10.0,0,Truck_Own Goods,NISSAN_Truck,NISSAN_Own Goods
0,1201,Station Wagones,TOYOTA,Private,6976.81,,0,400000.0,2011.0,7.0,2986.0,8.0,13,364,6.0,12.899222326086994,8.00202481821611,57142.857142857145,426.57142857142856,13.0,0,Station Wagones_Private,TOYOTA_Station Wagones,TOYOTA_Private
1,1202,Motor-cycle,BAJAJ,Fare Paying Passengers,2611.55,,0,70000.0,2012.0,3.0,200.0,0.0,12,364,4.0,11.156264806643742,5.303304908059076,23333.333333333332,66.66666666666667,12.0,0,Motor-cycle_Fare Paying Passengers,BAJAJ_Motor-cycle,BAJAJ_Fare Paying Passengers
0,1202,Pick-up,TOYOTA,Own Goods,7653.81,,0,650000.0,1994.0,2.0,4164.0,10.0,11,364,23.0,13.384729180332174,8.334471554600944,325000.0,2082.0,11.0,0,Pick-up_Own Goods,TOYOTA_Pick-up,TOYOTA_Own Goods
0,1201,Motor-cycle,YAMAHA,Private,850.5,,0,52500.0,2012.0,0.0,175.0,0.0,11,364,5.0,10.868587496017359,5.170483995038151,,,11.0,1,Motor-cycle_Private,YAMAHA_Motor-cycle,YAMAHA_Private
1,1202,Bus,ISUZU,Fare Paying Passengers,13900.2,,0,300000.0,2011.0,24.0,4334.0,0.0,15,364,4.0,12.611541086966115,8.374476889214643,12500.0,180.58333333333334,15.0,0,Bus_Fare Paying Passengers,ISUZU_Bus,ISUZU_Fare Paying Passengers
0,1201,Automobile,TOYOTA,Private,1989.48,,0,62027.0,1987.0,6.0,2835.0,0.0,01,364,27.0,11.03534117498404,7.950149887652018,10337.833333333334,472.5,1.0,1,Automobile_Private,TOYOTA_Automobile,TOYOTA_Private
1,1202,Trailers and semitrailers,ROLFO,General Cartage,10004.66,,0,400000.0,1996.0,0.0,0.0,69.4,16,364,22.0,12.899222326086994,0.0,,,16.0,0,Trailers and semitrailers_General Cartage,ROLFO_Trailers and semitrailers,ROLFO_General Cartage
0,1202,Pick-up,NISSAN,Own Goods,5411.84,,0,397751.84,2006.0,4.0,3200.0,10.0,12,364,8.0,12.893586086337962,8.071218539969863,99437.96,800.0,12.0,0,Pick-up_Own Goods,NISSAN_Pick-up,NISSAN_Own Goods
1,1202,Truck,MITSUBISHI,General Cartage,13363.48,,0,2250000.0,2010.0,2.0,11945.0,168.0,15,183,6.0,14.626441218624949,9.388151773292252,1125000.0,5972.5,15.0,0,Truck_General Cartage,MITSUBISHI_Truck,MITSUBISHI_General Cartage
1,1202,Truck,IVECO,General Cartage,38391.31,165300.5,1,3000000.0,2009.0,1.0,12880.0,156.2,14,364,8.0,14.914123179965662,9.463508636396089,3000000.0,12880.0,14.0,0,Truck_General Cartage,IVECO_Truck,IVECO_General Cartage
1,1202,Truck,SINO HOWO,General Cartage,35417.3,109718.6,1,1300000.0,2012.0,1.0,9726.0,137.9,11,365,3.0,14.077875591662238,9.18266080286944,1300000.0,9726.0,11.0,0,Truck_General Cartage,SINO HOWO_Truck,SINO HOWO_General Cartage
0,1201,Station Wagones,NISSAN,Private,13302.65,,0,1127649.8,2008.0,7.0,4169.0,2.0,83,364,6.0,13.93564708864399,8.335671314792847,161092.82857142857,595.5714285714286,83.0,1,Station Wagones_Private,NISSAN_Station Wagones,NISSAN_Private
1,1202,Bus,TOYOTA,Fare Paying Passengers,15070.97,,0,500000.0,2007.0,15.0,2694.0,0.0,14,183,8.0,13.122365377402328,7.899153483343097,33333.333333333336,179.6,14.0,0,Bus_Fare Paying Passengers,TOYOTA_Bus,TOYOTA_Fare Paying Passengers
1,1201,Automobile,BMW,Private,2928.5,,0,252500.0,1994.0,4.0,1596.0,0.0,21,365,22.0,12.439170488085749,7.3758821482150125,63125.0,399.0,21.0,1,Automobile_Private,BMW_Automobile,BMW_Private
0,1202,Tanker,NISSAN,Own Goods,11436.92,,0,814686.36,2006.0,1.0,12500.0,12503.0,12,364,8.0,13.61055971126491,9.433563920090563,814686.36,12500.0,12.0,0,Tanker_Own Goods,NISSAN_Tanker,NISSAN_Own Goods
1,1201,Automobile,MITSUBISHI,Private,541.3,,0,250000.0,1998.0,4.0,1300.0,0.0,78,221,19.0,12.429220196836383,7.170888478512505,62500.0,325.0,78.0,1,Automobile_Private,MITSUBISHI_Automobile,MITSUBISHI_Private
0,1202,Pick-up,TOYOTA,Own Goods,11600.56,23000.0,1,1400000.0,2011.0,4.0,2494.0,4.0,12,364,7.0,14.151983508870947,7.822044008185619,350000.0,623.5,12.0,0,Pick-up_Own Goods,TOYOTA_Pick-up,TOYOTA_Own Goods
0,1202,Pick-up,NISSAN,Own Goods,9969.36,,0,701583.66,2008.0,4.0,3153.0,7.0,13,364,8.0,13.461096855490934,8.056426767522984,175395.915,788.25,13.0,0,Pick-up_Own Goods,NISSAN_Pick-up,NISSAN_Own Goods
0,1202,Special construction,TOYOTA,Own service,14295.93,26878.92,1,914000.0,2007.0,8.0,4164.0,0.0,15,365,8.0,13.725586944527592,8.334471554600944,114250.0,520.5,15.0,0,Special construction_Own service,TOYOTA_Special construction,TOYOTA_Own service
0,1202,Truck,TRAKKER,Own Goods,7765.72,209199.75,1,738944.0,2008.0,2.0,9726.0,62.0,11,364,6.0,13.512978772262157,9.18266080286944,369472.0,4863.0,11.0,0,Truck_Own Goods,TRAKKER_Truck,TRAKKER_Own Goods
2,1201,Automobile,ABAY,Private,2898.28,,0,231500.0,2011.0,4.0,1292.0,0.0,46,364,7.0,12.352339472153524,7.164720378771857,57875.0,323.0,46.0,1,Automobile_Private,ABAY_Automobile,ABAY_Private
1,1201,Automobile,TOYOTA,Private,3657.38,,0,275000.0,2011.0,4.0,1298.0,0.0,12,364,6.0,12.524530013005734,7.1693500166706,68750.0,324.5,12.0,1,Automobile_Private,TOYOTA_Automobile,TOYOTA_Private
0,1202,Pick-up,TOYOTA,Own Goods,19510.54,16197.6,1,1673685.64,2010.0,4.0,4164.0,7.0,09,364,4.0,14.33053932015524,8.334471554600944,418421.41,1041.0,9.0,0,Pick-up_Own Goods,TOYOTA_Pick-up,TOYOTA_Own Goods
0,1202,Pick-up,TOYOTA,Own Goods,7214.75,,0,760000.0,2010.0,4.0,2986.0,7.0,12,365,5.0,13.541075028051122,8.00202481821611,190000.0,746.5,12.0,0,Pick-up_Own Goods,TOYOTA_Pick-up,TOYOTA_Own Goods
0,1202,Pick-up,NISSAN,Own Goods,7698.55,,0,930000.0,2010.0,4.0,3153.0,7.0,03,364,4.0,13.742940940397677,8.056426767522984,232500.0,788.25,3.0,0,Pick-up_Own Goods,NISSAN_Pick-up,NISSAN_Own Goods
1,1202,Bus,ISUZU,Fare Paying Passengers,20796.6,,0,500000.0,2003.0,24.0,4334.0,0.0,14,365,12.0,13.122365377402328,8.374476889214643,20833.333333333332,180.58333333333334,14.0,0,Bus_Fare Paying Passengers,ISUZU_Bus,ISUZU_Fare Paying Passengers
0,1201,Automobile,TOYOTA,Private,7911.1,,0,450000.0,2005.0,4.0,1299.0,0.0,15,365,11.0,13.017005083966255,7.170119543449628,112500.0,324.75,15.0,1,Automobile_Private,TOYOTA_Automobile,TOYOTA_Private
0,1202,Pick-up,TOYOTA,Own Goods,5134.63,,0,800000.0,2000.0,4.0,2779.0,7.0,11,364,17.0,13.592368256649284,7.930206206684683,200000.0,694.75,11.0,0,Pick-up_Own Goods,TOYOTA_Pick-up,TOYOTA_Own Goods
0,1201,Automobile,CHEVROLET,Private,4859.57,11500.0,1,450000.0,2009.0,4.0,1198.0,0.0,12,364,7.0,13.017005083966255,7.089243155027514,112500.0,299.5,12.0,1,Automobile_Private,CHEVROLET_Automobile,CHEVROLET_Private
0,1202,Pick-up,NISSAN,Own Goods,9711.13,,0,720764.61,2008.0,4.0,4200.0,7.0,11,364,6.0,13.488069273261262,8.343077871169383,180191.1525,1050.0,11.0,0,Pick-up_Own Goods,NISSAN_Pick-up,NISSAN_Own Goods
0,1201,Station Wagones,TOYOTA,Private,3298.11,,0,183427.0,1996.0,4.0,4164.0,2.0,12,364,20.0,12.11957749890708,8.334471554600944,45856.75,1041.0,12.0,1,Station Wagones_Private,TOYOTA_Station Wagones,TOYOTA_Private
0,1202,Pick-up,NISSAN,Own Goods,13204.05,,0,1200000.0,2009.0,4.0,3153.0,7.0,12,364,9.0,13.997832948091215,8.056426767522984,300000.0,788.25,12.0,0,Pick-up_Own Goods,NISSAN_Pick-up,NISSAN_Own Goods
0,1201,Automobile,SKODA,Private,8945.69,,0,600000.0,2010.0,4.0,1600.0,0.0,11,364,7.0,13.304686600863562,7.3783837129967145,150000.0,400.0,11.0,1,Automobile_Private,SKODA_Automobile,SKODA_Private
1,1202,Bus,ISUZU,Learnes,12482.2,,0,600000.0,2008.0,24.0,4334.0,0.0,15,364,8.0,13.304686600863562,8.374476889214643,25000.0,180.58333333333334,15.0,0,Bus_Learnes,ISUZU_Bus,ISUZU_Learnes
0,1202,Pick-up,TOYOTA,Own Goods,16999.45,,0,1450000.0,2011.0,4.0,4161.0,7.0,11,364,3.0,14.187074804051692,8.33375100695358,362500.0,1040.25,11.0,0,Pick-up_Own Goods,TOYOTA_Pick-up,TOYOTA_Own Goods
0,1201,Motor-cycle,BOXER,Private,704.45,,0,30000.0,2008.0,1.0,100.0,0.0,85,364,9.0,10.308985993422082,4.61512051684126,30000.0,100.0,85.0,1,Motor-cycle_Private,BOXER_Motor-cycle,BOXER_Private
0,1202,Bus,MITSUBISHI,Own service,19462.32,,0,1000000.0,2010.0,25.0,4214.0,25.0,85,364,4.0,13.815511557963774,8.346404870435956,40000.0,168.56,85.0,0,Bus_Own service,MITSUBISHI_Bus,MITSUBISHI_Own service
0,1202,Tanker,NISSAN,Own Goods,6350.63,,0,350000.0,1993.0,1.0,0.0,10800.0,12,364,23.0,12.765691290604371,0.0,350000.0,0.0,12.0,0,Tanker_Own Goods,NISSAN_Tanker,NISSAN_Own Goods
0,1202,Trailers and semitrailers,CALABRASE,Own Goods,5324.55,,0,248834.0,2000.0,0.0,0.0,240.0,01,364,17.0,12.424545305194485,0.0,,,1.0,0,Trailers and semitrailers_Own Goods,CALABRASE_Trailers and semitrailers,CALABRASE_Own Goods
1,1202,Pick-up,TOYOTA,Own Goods,12657.84,,0,1217193.25,2012.0,4.0,2494.0,7.0,12,364,5.0,14.012058973037174,7.822044008185619,304298.3125,623.5,12.0,0,Pick-up_Own Goods,TOYOTA_Pick-up,TOYOTA_Own Goods
0,1202,Truck,TRAKKER,General Cartage,12426.15,,0,700000.0,2008.0,1.0,9726.0,395.0,11,365,7.0,13.45883704259595,9.18266080286944,700000.0,9726.0,11.0,0,Truck_General Cartage,TRAKKER_Truck,TRAKKER_General Cartage
0,1202,Pick-up,NISSAN,Own Goods,3910.55,,0,235000.0,2007.0,4.0,3200.0,7.0,76,364,8.0,12.367345048436391,8.071218539969863,58750.0,800.0,76.0,0,Pick-up_Own Goods,NISSAN_Pick-up,NISSAN_Own Goods
0,1201,Station Wagones,TOYOTA,Private,49184.84,,0,2418771.93,2011.0,7.0,2986.0,2.0,11,364,3.0,14.698770915818653,8.00202481821611,345538.84714285715,426.57142857142856,11.0,1,Station Wagones_Private,TOYOTA_Station Wagones,TOYOTA_Private
0,1202,Truck,ISUZU,Own Goods,10455.85,,0,508851.0,2007.0,2.0,4334.0,0.0,11,365,8.0,13.139912487043718,8.374476889214643,254425.5,2167.0,11.0,0,Truck_Own Goods,ISUZU_Truck,ISUZU_Own Goods
1,1202,Trailers and semitrailers,TRAILER,General Cartage,11325.55,,0,500000.0,2010.0,0.0,0.0,378.8,78,364,7.0,13.122365377402328,0.0,,,78.0,0,Trailers and semitrailers_General Cartage,TRAILER_Trailers and semitrailers,TRAILER_General Cartage
0,1202,Bus,MITSUBISHI,Own service,9462.95,,0,650000.0,2007.0,25.0,4214.0,0.0,11,364,9.0,13.384729180332174,8.346404870435956,26000.0,168.56,11.0,0,Bus_Own service,MITSUBISHI_Bus,MITSUBISHI_Own service
0,1201,Automobile,TOYOTA,Private,11204.85,,0,800000.0,2004.0,8.0,4164.0,0.0,14,364,12.0,13.592368256649284,8.334471554600944,100000.0,520.5,14.0,0,Automobile_Private,TOYOTA_Automobile,TOYOTA_Private
0,1202,Trailers and semitrailers,MACK,General Cartage,6304.36,,0,100000.0,1992.0,0.0,0.0,300.0,94,364,22.0,11.51293546492023,0.0,,,94.0,0,Trailers and semitrailers_General Cartage,MACK_Trailers and semitrailers,MACK_General Cartage
